method,userId,rank,movieId,title
Content-TFIDF,351,8,866,Bound (1996)
Content-TFIDF,351,9,2166,Return to Paradise (1998)
Content-TFIDF,351,10,58803,21 (2008)
Content-TFIDF,352,1,8361,"Day After Tomorrow, The (2004)"
Content-TFIDF,352,2,48774,Children of Men (2006)
Content-TFIDF,352,3,27618,"Sound of Thunder, A (2005)"
Content-TFIDF,352,4,187031,Jurassic World: Fallen Kingdom (2018)
Content-TFIDF,352,5,117529,Jurassic World (2015)
Content-TFIDF,352,6,58025,Jumper (2008)
Content-TFIDF,352,7,71999,Aelita: The Queen of Mars (Aelita) (1924)
Content-TFIDF,352,8,2985,RoboCop (1987)
Content-TFIDF,352,9,519,RoboCop 3 (1993)
Content-TFIDF,352,10,55116,"Hunting Party, The (2007)"
Content-TFIDF,353,1,5628,Wasabi (2001)
Content-TFIDF,353,2,20,Money Train (1995)
Content-TFIDF,353,3,1432,Metro (1997)
Content-TFIDF,353,4,5027,Another 48 Hrs. (1990)
Content-TFIDF,353,5,7007,"Last Boy Scout, The (1991)"
Content-TFIDF,353,6,31367,"Chase, The (1994)"
Content-TFIDF,353,7,7325,Starsky & Hutch (2004)
Content-TFIDF,353,8,40959,"Ice Harvest, The (2005)"
Content-TFIDF,353,9,8984,Ocean's Twelve (2004)
Content-TFIDF,353,10,26547,Police Story (Ging chaat goo si) (1985)
Content-TFIDF,354,1,4956,"Stunt Man, The (1980)"
Content-TFIDF,354,2,459,"Getaway, The (1994)"
Content-TFIDF,354,3,519,RoboCop 3 (1993)
Content-TFIDF,354,4,117529,Jurassic World (2015)
Content-TFIDF,354,5,48774,Children of Men (2006)
Content-TFIDF,354,6,187031,Jurassic World: Fallen Kingdom (2018)
Content-TFIDF,354,7,8361,"Day After Tomorrow, The (2004)"
Content-TFIDF,354,8,58025,Jumper (2008)
Content-TFIDF,354,9,91500,The Hunger Games (2012)
Content-TFIDF,354,10,27618,"Sound of Thunder, A (2005)"
Content-TFIDF,355,1,4121,Innerspace (1987)
Content-TFIDF,355,2,59615,Indiana Jones and the Kingdom of the Crystal Skull (2008)
Content-TFIDF,355,3,191005,Gintama (2017)
Content-TFIDF,355,4,122904,Deadpool (2016)
Content-TFIDF,355,5,8633,"Last Starfighter, The (1984)"
Content-TFIDF,355,6,3827,Space Cowboys (2000)
Content-TFIDF,355,7,5523,"Adventures of Pluto Nash, The (2002)"
Content-TFIDF,355,8,69278,Land of the Lost (2009)
Content-TFIDF,355,9,1527,"Fifth Element, The (1997)"
Content-TFIDF,355,10,188301,Ant-Man and the Wasp (2018)
Content-TFIDF,356,1,8601,Zero de conduite (Zero for Conduct) (Zéro de conduite: Jeunes diables au collège) (1933)
Content-TFIDF,356,2,1173,"Cook the Thief His Wife & Her Lover, The (1989)"
Content-TFIDF,356,3,140928,Joy (2015)
Content-TFIDF,356,4,140816,Tangerine (2015)
Content-TFIDF,356,5,141810,Autumn Marathon (1979)
Content-TFIDF,356,6,141646,The Unauthorized Saved by the Bell Story (2014)
Content-TFIDF,356,7,1162,"Ruling Class, The (1972)"
Content-TFIDF,356,8,8864,Mr. 3000 (2004)
Content-TFIDF,356,9,8933,"Decline of the American Empire, The (Déclin de l'empire américain, Le) (1986)"
Content-TFIDF,356,10,189043,Boundaries (2018)
Content-TFIDF,357,1,4,Waiting to Exhale (1995)
Content-TFIDF,357,2,4741,Together (Tillsammans) (2000)
Content-TFIDF,357,3,3531,All the Vermeers in New York (1990)
Content-TFIDF,357,4,81784,Morning Glory (2010)
Content-TFIDF,357,5,2156,"Best Man, The (Testimone dello sposo, Il) (1998)"
Content-TFIDF,357,6,2145,Pretty in Pink (1986)
Content-TFIDF,357,7,3567,Bossa Nova (2000)
Content-TFIDF,357,8,3559,Limelight (1952)
Content-TFIDF,357,9,8529,"Terminal, The (2004)"
Content-TFIDF,357,10,8949,Sideways (2004)
Content-TFIDF,358,1,25,Leaving Las Vegas (1995)
Content-TFIDF,358,2,190207,Tilt (2011)
Content-TFIDF,358,3,4840,"Last Metro, The (Dernier métro, Le) (1980)"
Content-TFIDF,358,4,4836,"Competition, The (1980)"
Content-TFIDF,358,5,28,Persuasion (1995)
Content-TFIDF,358,6,4921,Little Women (1933)
Content-TFIDF,358,7,4920,"Now, Voyager (1942)"
Content-TFIDF,358,8,133645,Carol (2015)
Content-TFIDF,358,9,132424,The Longest Ride (2015)
Content-TFIDF,358,10,764,Heavy (1995)
Content-TFIDF,359,1,4956,"Stunt Man, The (1980)"
Content-TFIDF,359,2,71999,Aelita: The Queen of Mars (Aelita) (1924)
Content-TFIDF,359,3,4800,King Solomon's Mines (1937)
Content-TFIDF,359,4,42015,Casanova (2005)
Content-TFIDF,359,5,459,"Getaway, The (1994)"
Content-TFIDF,359,6,187031,Jurassic World: Fallen Kingdom (2018)
Content-TFIDF,359,7,58025,Jumper (2008)
Content-TFIDF,359,8,27618,"Sound of Thunder, A (2005)"
Content-TFIDF,359,9,91500,The Hunger Games (2012)
Content-TFIDF,359,10,48774,Children of Men (2006)
Content-TFIDF,361,1,55116,"Hunting Party, The (2007)"
Content-TFIDF,361,2,4956,"Stunt Man, The (1980)"
Content-TFIDF,361,3,7007,"Last Boy Scout, The (1991)"
Content-TFIDF,361,4,5628,Wasabi (2001)
Content-TFIDF,361,5,5027,Another 48 Hrs. (1990)
Content-TFIDF,361,6,1432,Metro (1997)
Content-TFIDF,361,7,20,Money Train (1995)
Content-TFIDF,361,8,70728,Bronson (2009)
Content-TFIDF,361,9,59947,"Protector, The (1985)"
Content-TFIDF,361,10,5657,Flashback (1990)
Content-TFIDF,362,1,47254,Chaos (2005)
Content-TFIDF,362,2,78,"Crossing Guard, The (1995)"
Content-TFIDF,362,3,3729,Shaft (1971)
Content-TFIDF,362,4,31420,Assault on Precinct 13 (2005)
Content-TFIDF,362,5,3761,"Blood In, Blood Out (1993)"
Content-TFIDF,362,6,6196,Cradle 2 the Grave (2003)
Content-TFIDF,362,7,6185,Dark Blue (2003)
Content-TFIDF,362,8,7076,Bullitt (1968)
Content-TFIDF,362,9,94985,Get the Gringo (2012)
Content-TFIDF,362,10,4901,Spy Game (2001)
Content-TFIDF,363,1,4956,"Stunt Man, The (1980)"
Content-TFIDF,363,2,42015,Casanova (2005)
Content-TFIDF,363,3,459,"Getaway, The (1994)"
Content-TFIDF,363,4,5657,Flashback (1990)
Content-TFIDF,363,5,6990,The Great Train Robbery (1978)
Content-TFIDF,363,6,31367,"Chase, The (1994)"
Content-TFIDF,363,7,970,Beat the Devil (1953)
Content-TFIDF,363,8,55116,"Hunting Party, The (2007)"
Content-TFIDF,363,9,4818,Extreme Days (2001)
Content-TFIDF,363,10,4800,King Solomon's Mines (1937)
Content-TFIDF,364,1,5479,K-19: The Widowmaker (2002)
Content-TFIDF,364,2,2524,"Towering Inferno, The (1974)"
Content-TFIDF,364,3,5064,The Count of Monte Cristo (2002)
Content-TFIDF,364,4,2344,Runaway Train (1985)
Content-TFIDF,364,5,2403,First Blood (Rambo: First Blood) (1982)
Content-TFIDF,364,6,4142,Left Behind: The Movie (2000)
Content-TFIDF,364,7,7700,"Wages of Fear, The (Salaire de la peur, Le) (1953)"
Content-TFIDF,364,8,89087,Colombiana (2011)
Content-TFIDF,364,9,798,Daylight (1996)
Content-TFIDF,364,10,27865,Azumi (2003)
Content-TFIDF,365,1,4818,Extreme Days (2001)
Content-TFIDF,365,2,6990,The Great Train Robbery (1978)
Content-TFIDF,365,3,5657,Flashback (1990)
Content-TFIDF,365,4,55116,"Hunting Party, The (2007)"
Content-TFIDF,365,5,4956,"Stunt Man, The (1980)"
Content-TFIDF,365,6,42015,Casanova (2005)
Content-TFIDF,365,7,85401,Super (2010)
Content-TFIDF,365,8,73676,Robin-B-Hood (Bo bui gai wak) (2006)
Content-TFIDF,365,9,4442,"Last Dragon, The (1985)"
Content-TFIDF,365,10,4635,Pink Cadillac (1989)
Content-TFIDF,366,1,6016,City of God (Cidade de Deus) (2002)
Content-TFIDF,366,2,46335,"Fast and the Furious: Tokyo Drift, The (Fast and the Furious 3, The) (2006)"
Content-TFIDF,366,3,184931,Death Wish (2018)
Content-TFIDF,366,4,3729,Shaft (1971)
Content-TFIDF,366,5,47254,Chaos (2005)
Content-TFIDF,366,6,41997,Munich (2005)
Content-TFIDF,366,7,157407,I Am Wrath (2016)
Content-TFIDF,366,8,50794,Smokin' Aces (2006)
Content-TFIDF,366,9,78,"Crossing Guard, The (1995)"
Content-TFIDF,366,10,3947,Get Carter (1971)
Content-TFIDF,367,1,4741,Together (Tillsammans) (2000)
Content-TFIDF,367,2,1235,Harold and Maude (1971)
Content-TFIDF,367,3,1236,Trust (1990)
Content-TFIDF,367,4,103027,Much Ado About Nothing (2012)
Content-TFIDF,367,5,1244,Manhattan (1979)
Content-TFIDF,367,6,1247,"Graduate, The (1967)"
Content-TFIDF,367,7,1277,Cyrano de Bergerac (1990)
Content-TFIDF,367,8,4644,Bread and Tulips (Pane e tulipani) (2000)
Content-TFIDF,367,9,52,Mighty Aphrodite (1995)
Content-TFIDF,367,10,58,"Postman, The (Postino, Il) (1994)"
Content-TFIDF,368,1,145,Bad Boys (1995)
Content-TFIDF,368,2,7007,"Last Boy Scout, The (1991)"
Content-TFIDF,368,3,1432,Metro (1997)
Content-TFIDF,368,4,5628,Wasabi (2001)
Content-TFIDF,368,5,5027,Another 48 Hrs. (1990)
Content-TFIDF,368,6,20,Money Train (1995)
Content-TFIDF,368,7,184931,Death Wish (2018)
Content-TFIDF,368,8,128488,Wild Card (2015)
Content-TFIDF,368,9,73741,Ninja (2009)
Content-TFIDF,368,10,130083,Kidnapping Mr. Heineken (2015)
Content-TFIDF,369,1,5657,Flashback (1990)
Content-TFIDF,369,2,6990,The Great Train Robbery (1978)
Content-TFIDF,369,3,5027,Another 48 Hrs. (1990)
Content-TFIDF,369,4,20,Money Train (1995)
Content-TFIDF,369,5,1432,Metro (1997)
Content-TFIDF,369,6,145,Bad Boys (1995)
Content-TFIDF,369,7,5628,Wasabi (2001)
Content-TFIDF,369,8,7007,"Last Boy Scout, The (1991)"
Content-TFIDF,369,9,1396,Sneakers (1992)
Content-TFIDF,369,10,6503,Charlie's Angels: Full Throttle (2003)
Content-TFIDF,370,1,31367,"Chase, The (1994)"
Content-TFIDF,370,2,5628,Wasabi (2001)
Content-TFIDF,370,3,1432,Metro (1997)
Content-TFIDF,370,4,5027,Another 48 Hrs. (1990)
Content-TFIDF,370,5,145,Bad Boys (1995)
Content-TFIDF,370,6,7007,"Last Boy Scout, The (1991)"
Content-TFIDF,370,7,20,Money Train (1995)
Content-TFIDF,370,8,6990,The Great Train Robbery (1978)
Content-TFIDF,370,9,5657,Flashback (1990)
Content-TFIDF,370,10,459,"Getaway, The (1994)"
Content-TFIDF,371,1,71999,Aelita: The Queen of Mars (Aelita) (1924)
Content-TFIDF,371,2,161594,Kingsglaive: Final Fantasy XV (2016)
Content-TFIDF,371,3,62956,Futurama: Bender's Game (2008)
Content-TFIDF,371,4,177285,Sword Art Online The Movie: Ordinal Scale (2017)
Content-TFIDF,371,5,71129,Green Lantern: First Flight (2009)
Content-TFIDF,371,6,5999,Heavy Metal 2000 (2000)
Content-TFIDF,371,7,37830,Final Fantasy VII: Advent Children (2004)
Content-TFIDF,371,8,80083,Dragon Ball Z: Dead Zone (Doragon bôru Z 1: Ora no Gohan wo kaese) (1989)
Content-TFIDF,371,9,58404,Justice League: The New Frontier (2008) 
Content-TFIDF,371,10,164226,Maximum Ride (2016)
Content-TFIDF,372,1,4956,"Stunt Man, The (1980)"
Content-TFIDF,372,2,20,Money Train (1995)
Content-TFIDF,372,3,5628,Wasabi (2001)
Content-TFIDF,372,4,145,Bad Boys (1995)
Content-TFIDF,372,5,5027,Another 48 Hrs. (1990)
Content-TFIDF,372,6,7007,"Last Boy Scout, The (1991)"
Content-TFIDF,372,7,1432,Metro (1997)
Content-TFIDF,372,8,144606,Confessions of a Dangerous Mind (2002)
Content-TFIDF,372,9,1912,Out of Sight (1998)
Content-TFIDF,372,10,3893,Nurse Betty (2000)
Content-TFIDF,373,1,1912,Out of Sight (1998)
Content-TFIDF,373,2,144606,Confessions of a Dangerous Mind (2002)
Content-TFIDF,373,3,3893,Nurse Betty (2000)
Content-TFIDF,373,4,5628,Wasabi (2001)
Content-TFIDF,373,5,7007,"Last Boy Scout, The (1991)"
Content-TFIDF,373,6,1432,Metro (1997)
Content-TFIDF,373,7,20,Money Train (1995)
Content-TFIDF,373,8,145,Bad Boys (1995)
Content-TFIDF,373,9,5027,Another 48 Hrs. (1990)
Content-TFIDF,373,10,4956,"Stunt Man, The (1980)"
Content-TFIDF,374,1,6503,Charlie's Angels: Full Throttle (2003)
Content-TFIDF,374,2,8968,After the Sunset (2004)
Content-TFIDF,374,3,26184,"Diamond Arm, The (Brilliantovaya ruka) (1968)"
Content-TFIDF,374,4,80219,Machete (2010)
Content-TFIDF,374,5,6016,City of God (Cidade de Deus) (2002)
Content-TFIDF,374,6,55116,"Hunting Party, The (2007)"
Content-TFIDF,374,7,2625,Black Mask (Hak hap) (1996)
Content-TFIDF,374,8,464,Hard Target (1993)
Content-TFIDF,374,9,85796,Hobo with a Shotgun (2011)
Content-TFIDF,374,10,7802,"Warriors, The (1979)"
Content-TFIDF,375,1,4956,"Stunt Man, The (1980)"
Content-TFIDF,375,2,42015,Casanova (2005)
Content-TFIDF,375,3,55116,"Hunting Party, The (2007)"
Content-TFIDF,375,4,4818,Extreme Days (2001)
Content-TFIDF,375,5,459,"Getaway, The (1994)"
Content-TFIDF,375,6,4800,King Solomon's Mines (1937)
Content-TFIDF,375,7,6990,The Great Train Robbery (1978)
Content-TFIDF,375,8,5657,Flashback (1990)
Content-TFIDF,375,9,4756,"Musketeer, The (2001)"
Content-TFIDF,375,10,25946,"Three Musketeers, The (1948)"
Content-TFIDF,376,1,187031,Jurassic World: Fallen Kingdom (2018)
Content-TFIDF,376,2,48774,Children of Men (2006)
Content-TFIDF,376,3,58025,Jumper (2008)
Content-TFIDF,376,4,117529,Jurassic World (2015)
Content-TFIDF,376,5,91500,The Hunger Games (2012)
Content-TFIDF,376,6,27618,"Sound of Thunder, A (2005)"
Content-TFIDF,376,7,8361,"Day After Tomorrow, The (2004)"
Content-TFIDF,376,8,27032,Who Am I? (Wo shi shei) (1998)
Content-TFIDF,376,9,2625,Black Mask (Hak hap) (1996)
Content-TFIDF,376,10,120799,Terminator Genisys (2015)
Content-TFIDF,377,1,150596,Doctor Who: The Husbands of River Song (2015)
Content-TFIDF,377,2,96655,Robot & Frank (2012)
Content-TFIDF,377,3,36363,Kin-Dza-Dza! (1986)
Content-TFIDF,377,4,60904,Heart of a Dog (Sobachye serdtse) (1988)
Content-TFIDF,377,5,89898,Generation P (2011)
Content-TFIDF,377,6,1682,"Truman Show, The (1998)"
Content-TFIDF,377,7,5530,Simone (S1m0ne) (2002)
Content-TFIDF,377,8,6902,Interstate 60 (2002)
Content-TFIDF,377,9,56003,Southland Tales (2006)
Content-TFIDF,377,10,148775,Wizards of Waverly Place: The Movie (2009)
Content-TFIDF,378,1,6016,City of God (Cidade de Deus) (2002)
Content-TFIDF,378,2,69131,Killshot (2008)
Content-TFIDF,378,3,72167,"Boondock Saints II: All Saints Day, The (2009)"
Content-TFIDF,378,4,2540,"Corruptor, The (1999)"
Content-TFIDF,378,5,62394,Max Payne (2008)
Content-TFIDF,378,6,59369,Taken (2008)
Content-TFIDF,378,7,3256,Patriot Games (1992)
Content-TFIDF,378,8,2881,Double Jeopardy (1999)
Content-TFIDF,378,9,72489,Ninja Assassin (2009)
Content-TFIDF,378,10,130083,Kidnapping Mr. Heineken (2015)
Content-TFIDF,379,1,6016,City of God (Cidade de Deus) (2002)
Content-TFIDF,379,2,55116,"Hunting Party, The (2007)"
Content-TFIDF,379,3,459,"Getaway, The (1994)"
Content-TFIDF,379,4,798,Daylight (1996)
Content-TFIDF,379,5,34397,"Order, The (2001)"
Content-TFIDF,379,6,5064,The Count of Monte Cristo (2002)
Content-TFIDF,379,7,89087,Colombiana (2011)
Content-TFIDF,379,8,4142,Left Behind: The Movie (2000)
Content-TFIDF,379,9,7700,"Wages of Fear, The (Salaire de la peur, Le) (1953)"
Content-TFIDF,379,10,2344,Runaway Train (1985)
Content-TFIDF,380,1,27032,Who Am I? (Wo shi shei) (1998)
Content-TFIDF,380,2,164226,Maximum Ride (2016)
Content-TFIDF,380,3,55116,"Hunting Party, The (2007)"
Content-TFIDF,380,4,58025,Jumper (2008)
Content-TFIDF,380,5,117529,Jurassic World (2015)
Content-TFIDF,380,6,27618,"Sound of Thunder, A (2005)"
Content-TFIDF,380,7,187031,Jurassic World: Fallen Kingdom (2018)
Content-TFIDF,380,8,48774,Children of Men (2006)
Content-TFIDF,380,9,117646,Dragonheart 2: A New Beginning (2000)
Content-TFIDF,380,10,2625,Black Mask (Hak hap) (1996)
Content-TFIDF,381,1,117646,Dragonheart 2: A New Beginning (2000)
Content-TFIDF,381,2,4956,"Stunt Man, The (1980)"
Content-TFIDF,381,3,55116,"Hunting Party, The (2007)"
Content-TFIDF,381,4,42015,Casanova (2005)
Content-TFIDF,381,5,71999,Aelita: The Queen of Mars (Aelita) (1924)
Content-TFIDF,381,6,164226,Maximum Ride (2016)
Content-TFIDF,381,7,546,Super Mario Bros. (1993)
Content-TFIDF,381,8,4818,Extreme Days (2001)
Content-TFIDF,381,9,148775,Wizards of Waverly Place: The Movie (2009)
Content-TFIDF,381,10,53140,"Librarian: Quest for the Spear, The (2004)"
Content-TFIDF,382,1,4956,"Stunt Man, The (1980)"
Content-TFIDF,382,2,71999,Aelita: The Queen of Mars (Aelita) (1924)
Content-TFIDF,382,3,117646,Dragonheart 2: A New Beginning (2000)
Content-TFIDF,382,4,55116,"Hunting Party, The (2007)"
Content-TFIDF,382,5,380,True Lies (1994)
Content-TFIDF,382,6,6564,Lara Croft Tomb Raider: The Cradle of Life (2003)
Content-TFIDF,382,7,31367,"Chase, The (1994)"
Content-TFIDF,382,8,42015,Casanova (2005)
Content-TFIDF,382,9,164226,Maximum Ride (2016)
Content-TFIDF,382,10,4800,King Solomon's Mines (1937)
Content-TFIDF,383,1,189043,Boundaries (2018)
Content-TFIDF,383,2,71268,Tyler Perry's I Can Do Bad All by Myself (2009)
Content-TFIDF,383,3,71429,World's Greatest Dad (2009)
Content-TFIDF,383,4,71464,"Serious Man, A (2009)"
Content-TFIDF,383,5,71466,City Island (2009)
Content-TFIDF,383,6,3410,Soft Fruit (1999)
Content-TFIDF,383,7,6783,"Rules of the Game, The (La règle du jeu) (1939)"
Content-TFIDF,383,8,72,Kicking and Screaming (1995)
Content-TFIDF,383,9,183317,Patti Rocks (1988)
Content-TFIDF,383,10,3359,Breaking Away (1979)
Content-TFIDF,384,1,4956,"Stunt Man, The (1980)"
Content-TFIDF,384,2,5666,"Rules of Attraction, The (2002)"
Content-TFIDF,384,3,496,What Happened Was... (1994)
Content-TFIDF,384,4,1912,Out of Sight (1998)
Content-TFIDF,384,5,3893,Nurse Betty (2000)
Content-TFIDF,384,6,144606,Confessions of a Dangerous Mind (2002)
Content-TFIDF,384,7,105835,"Double, The (2013)"
Content-TFIDF,384,8,5416,Cherish (2002)
Content-TFIDF,384,9,319,Shallow Grave (1994)
Content-TFIDF,384,10,116897,Wild Tales (2014)
Content-TFIDF,385,1,4956,"Stunt Man, The (1980)"
Content-TFIDF,385,2,459,"Getaway, The (1994)"
Content-TFIDF,385,3,71999,Aelita: The Queen of Mars (Aelita) (1924)
Content-TFIDF,385,4,55116,"Hunting Party, The (2007)"
Content-TFIDF,385,5,42015,Casanova (2005)
Content-TFIDF,385,6,4800,King Solomon's Mines (1937)
Content-TFIDF,385,7,31367,"Chase, The (1994)"
Content-TFIDF,385,8,117646,Dragonheart 2: A New Beginning (2000)
Content-TFIDF,385,9,5657,Flashback (1990)
Content-TFIDF,385,10,6990,The Great Train Robbery (1978)
Content-TFIDF,386,1,20,Money Train (1995)
Content-TFIDF,386,2,5027,Another 48 Hrs. (1990)
Content-TFIDF,386,3,7007,"Last Boy Scout, The (1991)"
Content-TFIDF,386,4,145,Bad Boys (1995)
Content-TFIDF,386,5,1432,Metro (1997)
Content-TFIDF,386,6,5628,Wasabi (2001)
Content-TFIDF,386,7,26184,"Diamond Arm, The (Brilliantovaya ruka) (1968)"
Content-TFIDF,386,8,6503,Charlie's Angels: Full Throttle (2003)
Content-TFIDF,386,9,80219,Machete (2010)
Content-TFIDF,386,10,8968,After the Sunset (2004)
Content-TFIDF,387,1,20,Money Train (1995)
Content-TFIDF,387,2,5628,Wasabi (2001)
Content-TFIDF,387,3,5027,Another 48 Hrs. (1990)
Content-TFIDF,387,4,1432,Metro (1997)
Content-TFIDF,387,5,7007,"Last Boy Scout, The (1991)"
Content-TFIDF,387,6,145,Bad Boys (1995)
Content-TFIDF,387,7,55116,"Hunting Party, The (2007)"
Content-TFIDF,387,8,144606,Confessions of a Dangerous Mind (2002)
Content-TFIDF,387,9,3893,Nurse Betty (2000)
Content-TFIDF,387,10,1912,Out of Sight (1998)
Content-TFIDF,388,1,5218,Ice Age (2002)
Content-TFIDF,388,2,156025,Ice Age: The Great Egg-Scapade (2016)
Content-TFIDF,388,3,5448,Hey Arnold! The Movie (2002)
Content-TFIDF,388,4,86298,Rio (2011)
Content-TFIDF,388,5,95313,Jack-Jack Attack (2005)
Content-TFIDF,388,6,145935,"Peanuts Movie, The (2015)"
Content-TFIDF,388,7,135887,Minions (2015)
Content-TFIDF,388,8,2355,"Bug's Life, A (1998)"
Content-TFIDF,388,9,131656,Shaun the Sheep Movie (2015)
Content-TFIDF,388,10,2141,"American Tail, An (1986)"
Content-TFIDF,389,1,4956,"Stunt Man, The (1980)"
Content-TFIDF,389,2,55116,"Hunting Party, The (2007)"
Content-TFIDF,389,3,6564,Lara Croft Tomb Raider: The Cradle of Life (2003)
Content-TFIDF,389,4,380,True Lies (1994)
Content-TFIDF,389,5,4270,"Mummy Returns, The (2001)"
Content-TFIDF,389,6,1429,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996)
Content-TFIDF,389,7,2835,Chill Factor (1999)
Content-TFIDF,389,8,31367,"Chase, The (1994)"
Content-TFIDF,389,9,4800,King Solomon's Mines (1937)
Content-TFIDF,389,10,117646,Dragonheart 2: A New Beginning (2000)
Content-TFIDF,390,1,106330,Last Vegas (2013)
Content-TFIDF,390,2,106594,Red Flag (2012)
Content-TFIDF,390,3,103245,Adam and Eve (National Lampoon's Adam & Eve) (2005)
Content-TFIDF,390,4,3481,High Fidelity (2000)
Content-TFIDF,390,5,3536,Keeping the Faith (2000)
Content-TFIDF,390,6,3531,All the Vermeers in New York (1990)
Content-TFIDF,390,7,3567,Bossa Nova (2000)
Content-TFIDF,390,8,3559,Limelight (1952)
Content-TFIDF,390,9,3402,Turtle Diary (1985)
Content-TFIDF,390,10,103801,Drinking Buddies (2013)
Content-TFIDF,391,1,3893,Nurse Betty (2000)
Content-TFIDF,391,2,144606,Confessions of a Dangerous Mind (2002)
Content-TFIDF,391,3,4956,"Stunt Man, The (1980)"
Content-TFIDF,391,4,496,What Happened Was... (1994)
Content-TFIDF,391,5,5666,"Rules of Attraction, The (2002)"
Content-TFIDF,391,6,459,"Getaway, The (1994)"
Content-TFIDF,391,7,145,Bad Boys (1995)
Content-TFIDF,391,8,5027,Another 48 Hrs. (1990)
Content-TFIDF,391,9,1432,Metro (1997)
Content-TFIDF,391,10,5628,Wasabi (2001)
Content-TFIDF,392,1,4956,"Stunt Man, The (1980)"
Content-TFIDF,392,2,42015,Casanova (2005)
Content-TFIDF,392,3,72142,Love Exposure (Ai No Mukidashi) (2008)
Content-TFIDF,392,4,970,Beat the Devil (1953)
Content-TFIDF,392,5,459,"Getaway, The (1994)"
Content-TFIDF,392,6,45672,Click (2006)
Content-TFIDF,392,7,61071,"Sisterhood of the Traveling Pants 2, The (2008)"
Content-TFIDF,392,8,27036,Merlin (1998)
Content-TFIDF,392,9,71999,Aelita: The Queen of Mars (Aelita) (1924)
Content-TFIDF,392,10,4800,King Solomon's Mines (1937)
Content-TFIDF,393,1,187031,Jurassic World: Fallen Kingdom (2018)
Content-TFIDF,393,2,27618,"Sound of Thunder, A (2005)"
Content-TFIDF,393,3,8361,"Day After Tomorrow, The (2004)"
Content-TFIDF,393,4,91500,The Hunger Games (2012)
Content-TFIDF,393,5,117529,Jurassic World (2015)
Content-TFIDF,393,6,48774,Children of Men (2006)
Content-TFIDF,393,7,58025,Jumper (2008)
Content-TFIDF,393,8,2625,Black Mask (Hak hap) (1996)
Content-TFIDF,393,9,4638,Jurassic Park III (2001)
Content-TFIDF,393,10,849,Escape from L.A. (1996)
Content-TFIDF,394,1,4956,"Stunt Man, The (1980)"
Content-TFIDF,394,2,31367,"Chase, The (1994)"
Content-TFIDF,394,3,55116,"Hunting Party, The (2007)"
Content-TFIDF,394,4,6564,Lara Croft Tomb Raider: The Cradle of Life (2003)
